0.318028,0.442368,E,1,44,49,0,5,"
"
Hemoglobin,Melanin,Thickness,Beta,HemIndex,MelIndex,ThicknessIndex,BetaIndex
0.010976,0.070304,E,1,15,27,0,5
0.010976,0.078732,E,1,15,28,0,5
0.010976,0.097556,E,0.75,15,30,0,4
0.010976,0.097556,E,1,15,30,0,5
0.010976,0.108,E,0.5,15,31,0,3
0.010976,0.108,E,1,15,31,0,5
0.010976,0.131072,E,0.5,15,33,0,3
0.010976,0.131072,E,0.75,15,33,0,4
0.010976,0.131072,E,1,15,33,0,5
0.010976,0.143748,E,0.25,15,34,0,2
0.010976,0.143748,E,0.5,15,34,0,3
0.010976,0.143748,E,0.75,15,34,0,4
0.010976,0.143748,E,1,15,34,0,5
0.010976,0.157216,E,0.25,15,35,0,2
0.010976,0.157216,E,0.5,15,35,0,3
0.010976,0.157216,E,0.75,15,35,0,4
0.010976,0.157216,E,1,15,35,0,5
0.010976,0.1715,E,0.25,15,36,0,2
0.010976,0.1715,E,0.5,15,36,0,3
0.010976,0.1715,E,0.75,15,36,0,4
0.010976,0.1715,E,1,15,36,0,5
0.010976,0.202612,E,0.25,15,38,0,2
0.010976,0.202612,E,0.5,15,38,0,3
0.010976,0.202612,E,0.75,15,38,0,4
0.010976,0.202612,E,1,15,38,0,5
0.010976,0.219488,E,0.25,15,39,0,2
0.010976,0.219488,E,0.5,15,39,0,3
0.010976,0.219488,E,0.75,15,39,0,4
0.010976,0.219488,E,1,15,39,0,5
0.010976,0.237276,E,0.25,15,40,0,2
0.010976,0.237276,E,0.5,15,40,0,3
0.010976,0.237276,E,0.75,15,40,0,4
0.010976,0.237276,E,1,15,40,0,5
0.010976,0.256,E,0.25,15,41,0,2
0.010976,0.256,E,0.5,15,41,0,3
0.010976,0.256,E,0.75,15,41,0,4
0.010976,0.256,E,1,15,41,0,5
0.010976,0.275684,E,0.25,15,42,0,2
0.010976,0.275684,E,0.5,15,42,0,3
0.010976,0.275684,E,0.75,15,42,0,4
0.010976,0.275684,E,1,15,42,0,5
0.010976,0.296352,E,0.5,15,43,0,3
0.010976,0.296352,E,0.75,15,43,0,4
0.010976,0.296352,E,1,15,43,0,5
0.010976,0.318028,E,0.25,15,44,0,2
0.010976,0.318028,E,0.5,15,44,0,3
0.010976,0.318028,E,0.75,15,44,0,4
0.010976,0.3645,E,0.25,15,46,0,2
0.010976,0.3645,E,1,15,46,0,5
0.010976,0.389344,E,0,15,47,0,1
0.010976,0.389344,E,0.25,15,47,0,2
0.010976,0.389344,E,0.5,15,47,0,3
0.010976,0.389344,E,0.75,15,47,0,4
0.010976,0.389344,E,1,15,47,0,5
0.010976,0.415292,E,0.25,15,48,0,2
0.010976,0.415292,E,0.5,15,48,0,3
0.010976,0.415292,E,0.75,15,48,0,4
0.010976,0.415292,E,1,15,48,0,5
0.010976,0.442368,E,0,15,49,0,1
0.010976,0.442368,E,0.25,15,49,0,2
0.010976,0.442368,E,0.5,15,49,0,3
0.010976,0.442368,E,0.75,15,49,0,4
0.010976,0.442368,E,1,15,49,0,5
0,0.016384,E,1,1,17,0,5
0,0.027436,E,1,1,20,0,5
0,0.037044,E,1,1,22,0,5
0,0.048668,E,0.75,1,24,0,4
0,0.048668,E,1,1,24,0,5
0,0.055296,E,0.75,1,25,0,4
0,0.055296,E,1,1,25,0,5
0,0.070304,E,0.5,1,27,0,3
0,0.070304,E,0.75,1,27,0,4
0,0.070304,E,1,1,27,0,5
0,0.078732,E,0.75,1,28,0,4
0,0.078732,E,1,1,28,0,5
0,0.097556,E,0.5,1,30,0,3
0,0.097556,E,0.75,1,30,0,4
0,0.097556,E,1,1,30,0,5
0,0.108,E,0.5,1,31,0,3
0,0.108,E,0.75,1,31,0,4
0,0.108,E,1,1,31,0,5
0,0.131072,E,0.5,1,33,0,3
0,0.131072,E,0.75,1,33,0,4
0,0.131072,E,1,1,33,0,5
0,0.143748,E,0.25,1,34,0,2
0,0.143748,E,0.5,1,34,0,3
0,0.143748,E,0.75,1,34,0,4
0,0.143748,E,1,1,34,0,5
0,0.157216,E,0.25,1,35,0,2
0,0.157216,E,0.5,1,35,0,3
0,0.157216,E,0.75,1,35,0,4
0,0.157216,E,1,1,35,0,5
0,0.1715,E,0.25,1,36,0,2
0,0.1715,E,0.5,1,36,0,3
0,0.1715,E,0.75,1,36,0,4
0,0.1715,E,1,1,36,0,5
0,0.202612,E,0.25,1,38,0,2
0,0.202612,E,0.5,1,38,0,3
0,0.202612,E,0.75,1,38,0,4
0,0.202612,E,1,1,38,0,5
0,0.219488,E,0.25,1,39,0,2
0,0.219488,E,0.5,1,39,0,3
0,0.219488,E,0.75,1,39,0,4
0,0.219488,E,1,1,39,0,5
0,0.237276,E,0,1,40,0,1
0,0.237276,E,0.25,1,40,0,2
0,0.237276,E,0.5,1,40,0,3
0,0.237276,E,0.75,1,40,0,4
0,0.237276,E,1,1,40,0,5
0,0.256,E,0,1,41,0,1
0,0.256,E,0.25,1,41,0,2
0,0.256,E,0.5,1,41,0,3
0,0.256,E,0.75,1,41,0,4
0,0.256,E,1,1,41,0,5
0,0.275684,E,0,1,42,0,1
0,0.275684,E,0.25,1,42,0,2
0,0.275684,E,0.5,1,42,0,3
0,0.275684,E,0.75,1,42,0,4
0,0.275684,E,1,1,42,0,5
0,0.296352,E,0,1,43,0,1
0,0.296352,E,0.25,1,43,0,2
0,0.296352,E,0.5,1,43,0,3
0,0.296352,E,0.75,1,43,0,4
0,0.296352,E,1,1,43,0,5
0,0.318028,E,0,1,44,0,1
0,0.318028,E,0.25,1,44,0,2
0,0.318028,E,0.5,1,44,0,3
0,0.318028,E,0.75,1,44,0,4
0,0.318028,E,1,1,44,0,5
0,0.3645,E,0,1,46,0,1
0,0.3645,E,0.25,1,46,0,2
0,0.3645,E,0.5,1,46,0,3
0,0.3645,E,0.75,1,46,0,4
0,0.3645,E,1,1,46,0,5
0,0.389344,E,0,1,47,0,1
0,0.389344,E,0.25,1,47,0,2
0,0.389344,E,0.5,1,47,0,3
0,0.389344,E,0.75,1,47,0,4
0,0.389344,E,1,1,47,0,5
0,0.415292,E,0,1,48,0,1
0,0.415292,E,0.25,1,48,0,2
0,0.415292,E,0.5,1,48,0,3
0,0.415292,E,0.75,1,48,0,4
0,0.415292,E,1,1,48,0,5
0,0.442368,E,0,1,49,0,1
0,0.442368,E,0.25,1,49,0,2
0,0.442368,E,0.5,1,49,0,3
0,0.442368,E,0.75,1,49,0,4
0,0.442368,E,1,1,49,0,5
0.027436,0.027436,E,1,20,20,0,5
0.027436,0.070304,E,1,20,27,0,5
0.027436,0.078732,E,0.75,20,28,0,4
0.027436,0.078732,E,1,20,28,0,5
0.027436,0.097556,E,0.75,20,30,0,4
0.027436,0.097556,E,1,20,30,0,5
0.027436,0.108,E,0.5,20,31,0,3
0.027436,0.108,E,0.75,20,31,0,4
0.027436,0.108,E,1,20,31,0,5
0.027436,0.131072,E,0.5,20,33,0,3
0.027436,0.131072,E,0.75,20,33,0,4
0.027436,0.131072,E,1,20,33,0,5
0.027436,0.143748,E,0.5,20,34,0,3
0.027436,0.143748,E,0.75,20,34,0,4
0.027436,0.143748,E,1,20,34,0,5
0.027436,0.157216,E,0.5,20,35,0,3
0.027436,0.157216,E,0.75,20,35,0,4
0.027436,0.157216,E,1,20,35,0,5
0.027436,0.1715,E,0.5,20,36,0,3
0.027436,0.1715,E,0.75,20,36,0,4
0.027436,0.1715,E,1,20,36,0,5
0.027436,0.202612,E,0.25,20,38,0,2
0.027436,0.202612,E,0.5,20,38,0,3
0.027436,0.202612,E,0.75,20,38,0,4
0.027436,0.202612,E,1,20,38,0,5
0.027436,0.219488,E,0.25,20,39,0,2
0.027436,0.219488,E,0.5,20,39,0,3
0.027436,0.219488,E,0.75,20,39,0,4
0.027436,0.219488,E,1,20,39,0,5
0.027436,0.237276,E,0.25,20,40,0,2
0.027436,0.237276,E,0.5,20,40,0,3
0.027436,0.237276,E,0.75,20,40,0,4
0.027436,0.237276,E,1,20,40,0,5
0.027436,0.256,E,0.25,20,41,0,2
0.027436,0.256,E,0.5,20,41,0,3
0.027436,0.256,E,0.75,20,41,0,4
0.027436,0.256,E,1,20,41,0,5
0.027436,0.275684,E,0,20,42,0,1
0.027436,0.275684,E,0.25,20,42,0,2
0.027436,0.275684,E,0.5,20,42,0,3
0.027436,0.275684,E,0.75,20,42,0,4
0.027436,0.275684,E,1,20,42,0,5
0.027436,0.296352,E,0,20,43,0,1
0.027436,0.296352,E,0.25,20,43,0,2
0.027436,0.296352,E,0.5,20,43,0,3
0.027436,0.296352,E,0.75,20,43,0,4
0.027436,0.296352,E,1,20,43,0,5
0.027436,0.318028,E,0.5,20,44,0,3
0.027436,0.318028,E,0.75,20,44,0,4
0.027436,0.318028,E,1,20,44,0,5
0.027436,0.3645,E,0,20,46,0,1
0.027436,0.3645,E,0.5,20,46,0,3
0.027436,0.3645,E,0.75,20,46,0,4
0.027436,0.3645,E,1,20,46,0,5
0.027436,0.389344,E,0.25,20,47,0,2
0.027436,0.389344,E,0.5,20,47,0,3
0.027436,0.389344,E,0.75,20,47,0,4
0.027436,0.389344,E,1,20,47,0,5
0.027436,0.415292,E,0,20,48,0,1
0.027436,0.415292,E,0.25,20,48,0,2
0.027436,0.415292,E,0.5,20,48,0,3
0.027436,0.415292,E,0.75,20,48,0,4
0.027436,0.415292,E,1,20,48,0,5
0.027436,0.442368,E,0.75,20,49,0,4
0.027436,0.442368,E,1,20,49,0,5
0.042592,0.070304,E,1,23,27,0,5
0.042592,0.078732,E,0.75,23,28,0,4
0.042592,0.078732,E,1,23,28,0,5
0.042592,0.097556,E,0.75,23,30,0,4
0.042592,0.097556,E,1,23,30,0,5
0.042592,0.108,E,0.5,23,31,0,3
0.042592,0.108,E,0.75,23,31,0,4
0.042592,0.108,E,1,23,31,0,5
0.042592,0.131072,E,0.5,23,33,0,3
0.042592,0.131072,E,0.75,23,33,0,4
0.042592,0.131072,E,1,23,33,0,5
0.042592,0.143748,E,0.25,23,34,0,2
0.042592,0.143748,E,0.5,23,34,0,3
0.042592,0.143748,E,0.75,23,34,0,4
0.042592,0.143748,E,1,23,34,0,5
0.042592,0.157216,E,0.25,23,35,0,2
0.042592,0.157216,E,0.5,23,35,0,3
0.042592,0.157216,E,0.75,23,35,0,4
0.042592,0.157216,E,1,23,35,0,5
0.042592,0.1715,E,0.25,23,36,0,2
0.042592,0.1715,E,0.5,23,36,0,3
0.042592,0.1715,E,0.75,23,36,0,4
0.042592,0.1715,E,1,23,36,0,5
0.042592,0.202612,E,0.25,23,38,0,2
0.042592,0.202612,E,0.5,23,38,0,3
0.042592,0.202612,E,0.75,23,38,0,4
0.042592,0.202612,E,1,23,38,0,5
0.042592,0.219488,E,0.25,23,39,0,2
0.042592,0.219488,E,0.5,23,39,0,3
0.042592,0.219488,E,0.75,23,39,0,4
0.042592,0.219488,E,1,23,39,0,5
0.042592,0.237276,E,0.25,23,40,0,2
0.042592,0.237276,E,0.5,23,40,0,3
0.042592,0.237276,E,0.75,23,40,0,4
0.042592,0.237276,E,1,23,40,0,5
0.042592,0.256,E,0.25,23,41,0,2
0.042592,0.256,E,0.5,23,41,0,3
0.042592,0.256,E,0.75,23,41,0,4
0.042592,0.256,E,1,23,41,0,5
0.042592,0.275684,E,0.25,23,42,0,2
0.042592,0.275684,E,0.5,23,42,0,3
0.042592,0.275684,E,0.75,23,42,0,4
0.042592,0.275684,E,1,23,42,0,5
0.042592,0.296352,E,0.25,23,43,0,2
0.042592,0.296352,E,0.5,23,43,0,3
0.042592,0.296352,E,0.75,23,43,0,4
0.042592,0.296352,E,1,23,43,0,5
0.042592,0.318028,E,0,23,44,0,1
0.042592,0.318028,E,0.25,23,44,0,2
0.042592,0.318028,E,0.5,23,44,0,3
0.042592,0.318028,E,0.75,23,44,0,4
0.042592,0.318028,E,1,23,44,0,5
0.042592,0.3645,E,0,23,46,0,1
0.042592,0.3645,E,0.25,23,46,0,2
0.042592,0.3645,E,0.5,23,46,0,3
0.042592,0.3645,E,0.75,23,46,0,4
0.042592,0.3645,E,1,23,46,0,5
0.042592,0.389344,E,0,23,47,0,1
0.042592,0.389344,E,0.5,23,47,0,3
0.042592,0.389344,E,0.75,23,47,0,4
0.042592,0.389344,E,1,23,47,0,5
0.042592,0.415292,E,0,23,48,0,1
0.042592,0.415292,E,0.5,23,48,0,3
0.042592,0.415292,E,0.75,23,48,0,4
0.042592,0.415292,E,1,23,48,0,5
0.042592,0.442368,E,0,23,49,0,1
0.042592,0.442368,E,0.5,23,49,0,3
0.042592,0.442368,E,1,23,49,0,5
0.0625,0.048668,E,1,26,24,0,5
0.0625,0.070304,E,1,26,27,0,5
0.0625,0.078732,E,0.75,26,28,0,4
0.0625,0.078732,E,1,26,28,0,5
0.0625,0.097556,E,0.75,26,30,0,4
0.0625,0.097556,E,1,26,30,0,5
0.0625,0.108,E,0.5,26,31,0,3
0.0625,0.108,E,0.75,26,31,0,4
0.0625,0.108,E,1,26,31,0,5
0.0625,0.131072,E,0.5,26,33,0,3
0.0625,0.131072,E,0.75,26,33,0,4
0.0625,0.131072,E,1,26,33,0,5
0.0625,0.143748,E,0.5,26,34,0,3
0.0625,0.143748,E,0.75,26,34,0,4
0.0625,0.143748,E,1,26,34,0,5
0.0625,0.157216,E,0.5,26,35,0,3
0.0625,0.157216,E,0.75,26,35,0,4
0.0625,0.157216,E,1,26,35,0,5
0.0625,0.1715,E,0.5,26,36,0,3
0.0625,0.1715,E,0.75,26,36,0,4
0.0625,0.1715,E,1,26,36,0,5
0.0625,0.202612,E,0.5,26,38,0,3
0.0625,0.202612,E,0.75,26,38,0,4
0.0625,0.202612,E,1,26,38,0,5
0.0625,0.219488,E,0.25,26,39,0,2
0.0625,0.219488,E,0.5,26,39,0,3
0.0625,0.219488,E,0.75,26,39,0,4
0.0625,0.219488,E,1,26,39,0,5
0.0625,0.237276,E,0.25,26,40,0,2
0.0625,0.237276,E,0.75,26,40,0,4
0.0625,0.237276,E,1,26,40,0,5
0.0625,0.256,E,0.5,26,41,0,3
0.0625,0.256,E,0.75,26,41,0,4
0.0625,0.256,E,1,26,41,0,5
0.0625,0.275684,E,0,26,42,0,1
0.0625,0.275684,E,0.5,26,42,0,3
0.0625,0.275684,E,0.75,26,42,0,4
0.0625,0.275684,E,1,26,42,0,5
0.0625,0.296352,E,0.25,26,43,0,2
0.0625,0.296352,E,0.5,26,43,0,3
0.0625,0.296352,E,0.75,26,43,0,4
0.0625,0.296352,E,1,26,43,0,5
0.0625,0.318028,E,0,26,44,0,1
0.0625,0.318028,E,0.25,26,44,0,2
0.0625,0.318028,E,0.5,26,44,0,3
0.0625,0.318028,E,0.75,26,44,0,4
0.0625,0.318028,E,1,26,44,0,5
0.0625,0.3645,E,0.25,26,46,0,2
0.0625,0.3645,E,0.75,26,46,0,4
0.0625,0.3645,E,1,26,46,0,5
0.0625,0.389344,E,0.25,26,47,0,2
0.0625,0.389344,E,0.5,26,47,0,3
0.0625,0.389344,E,0.75,26,47,0,4
0.0625,0.415292,E,0,26,48,0,1
0.0625,0.415292,E,0.25,26,48,0,2
0.0625,0.415292,E,0.5,26,48,0,3
0.0625,0.415292,E,0.75,26,48,0,4
0.0625,0.415292,E,1,26,48,0,5
0.0625,0.442368,E,0.25,26,49,0,2
0.0625,0.442368,E,0.5,26,49,0,3
0.0625,0.442368,E,0.75,26,49,0,4
0.0625,0.442368,E,1,26,49,0,5
0.087808,0.070304,E,1,29,27,0,5
0.087808,0.078732,E,0.75,29,28,0,4
0.087808,0.078732,E,1,29,28,0,5
0.087808,0.097556,E,0.75,29,30,0,4
0.087808,0.097556,E,1,29,30,0,5
0.087808,0.108,E,0.5,29,31,0,3
0.087808,0.108,E,0.75,29,31,0,4
0.087808,0.108,E,1,29,31,0,5
0.087808,0.131072,E,0.5,29,33,0,3
0.087808,0.131072,E,0.75,29,33,0,4
0.087808,0.131072,E,1,29,33,0,5
0.087808,0.143748,E,0.5,29,34,0,3
0.087808,0.143748,E,0.75,29,34,0,4
0.087808,0.143748,E,1,29,34,0,5
0.087808,0.157216,E,0.5,29,35,0,3
0.087808,0.157216,E,0.75,29,35,0,4
0.087808,0.157216,E,1,29,35,0,5
0.087808,0.1715,E,0.25,29,36,0,2
0.087808,0.1715,E,0.5,29,36,0,3
0.087808,0.1715,E,0.75,29,36,0,4
0.087808,0.1715,E,1,29,36,0,5
0.087808,0.202612,E,0.25,29,38,0,2
0.087808,0.202612,E,0.5,29,38,0,3
0.087808,0.202612,E,0.75,29,38,0,4
0.087808,0.202612,E,1,29,38,0,5
0.087808,0.219488,E,0.5,29,39,0,3
0.087808,0.219488,E,0.75,29,39,0,4
0.087808,0.219488,E,1,29,39,0,5
0.087808,0.237276,E,0.25,29,40,0,2
0.087808,0.237276,E,0.5,29,40,0,3
0.087808,0.237276,E,0.75,29,40,0,4
0.087808,0.237276,E,1,29,40,0,5
0.087808,0.256,E,0.25,29,41,0,2
0.087808,0.256,E,0.5,29,41,0,3
0.087808,0.256,E,0.75,29,41,0,4
0.087808,0.256,E,1,29,41,0,5
0.087808,0.275684,E,0.25,29,42,0,2
0.087808,0.275684,E,0.5,29,42,0,3
0.087808,0.275684,E,0.75,29,42,0,4
0.087808,0.275684,E,1,29,42,0,5
0.087808,0.296352,E,0.25,29,43,0,2
0.087808,0.296352,E,0.5,29,43,0,3
0.087808,0.296352,E,0.75,29,43,0,4
0.087808,0.296352,E,1,29,43,0,5
0.087808,0.318028,E,0.25,29,44,0,2
0.087808,0.318028,E,0.75,29,44,0,4
0.087808,0.318028,E,1,29,44,0,5
0.087808,0.3645,E,0.25,29,46,0,2
0.087808,0.3645,E,0.5,29,46,0,3
0.087808,0.3645,E,0.75,29,46,0,4
0.087808,0.3645,E,1,29,46,0,5
0.087808,0.389344,E,0,29,47,0,1
0.087808,0.389344,E,0.5,29,47,0,3
0.087808,0.389344,E,0.75,29,47,0,4
0.087808,0.389344,E,1,29,47,0,5
0.087808,0.415292,E,0,29,48,0,1
0.087808,0.415292,E,0.25,29,48,0,2
0.087808,0.415292,E,0.5,29,48,0,3
0.087808,0.415292,E,1,29,48,0,5
0.087808,0.442368,E,0.5,29,49,0,3
0.087808,0.442368,E,0.75,29,49,0,4
0.087808,0.442368,E,1,29,49,0,5
0.108,0.027436,E,0.75,31,20,0,4
0.108,0.070304,E,1,31,27,0,5
0.108,0.078732,E,0.75,31,28,0,4
0.108,0.078732,E,1,31,28,0,5
0.108,0.097556,E,0.75,31,30,0,4
0.108,0.097556,E,1,31,30,0,5
0.108,0.108,E,0.5,31,31,0,3
0.108,0.108,E,0.75,31,31,0,4
0.108,0.108,E,1,31,31,0,5
0.108,0.131072,E,0.5,31,33,0,3
0.108,0.131072,E,0.75,31,33,0,4
0.108,0.131072,E,1,31,33,0,5
0.108,0.143748,E,0.25,31,34,0,2
0.108,0.143748,E,0.5,31,34,0,3
0.108,0.143748,E,0.75,31,34,0,4
0.108,0.143748,E,1,31,34,0,5
0.108,0.157216,E,0.25,31,35,0,2
0.108,0.157216,E,0.5,31,35,0,3
0.108,0.157216,E,0.75,31,35,0,4
0.108,0.157216,E,1,31,35,0,5
0.108,0.1715,E,0.25,31,36,0,2
0.108,0.1715,E,0.75,31,36,0,4
0.108,0.1715,E,1,31,36,0,5
0.108,0.202612,E,0.25,31,38,0,2
0.108,0.202612,E,0.5,31,38,0,3
0.108,0.202612,E,0.75,31,38,0,4
0.108,0.202612,E,1,31,38,0,5
0.108,0.219488,E,0.25,31,39,0,2
0.108,0.219488,E,0.5,31,39,0,3
0.108,0.219488,E,0.75,31,39,0,4
0.108,0.219488,E,1,31,39,0,5
0.108,0.237276,E,0.25,31,40,0,2
0.108,0.237276,E,0.5,31,40,0,3
0.108,0.237276,E,0.75,31,40,0,4
0.108,0.237276,E,1,31,40,0,5
0.108,0.256,E,0.25,31,41,0,2
0.108,0.256,E,0.5,31,41,0,3
0.108,0.256,E,0.75,31,41,0,4
0.108,0.256,E,1,31,41,0,5
0.108,0.275684,E,0,31,42,0,1
0.108,0.275684,E,0.25,31,42,0,2
0.108,0.275684,E,0.5,31,42,0,3
0.108,0.275684,E,0.75,31,42,0,4
0.108,0.275684,E,1,31,42,0,5
0.108,0.296352,E,0,31,43,0,1
0.108,0.296352,E,0.25,31,43,0,2
0.108,0.296352,E,0.75,31,43,0,4
0.108,0.296352,E,1,31,43,0,5
0.108,0.318028,E,0.25,31,44,0,2
0.108,0.318028,E,0.5,31,44,0,3
0.108,0.318028,E,0.75,31,44,0,4
0.108,0.318028,E,1,31,44,0,5
0.108,0.3645,E,0.25,31,46,0,2
0.108,0.3645,E,0.5,31,46,0,3
0.108,0.3645,E,0.75,31,46,0,4
0.108,0.3645,E,1,31,46,0,5
0.108,0.389344,E,0,31,47,0,1
0.108,0.389344,E,0.25,31,47,0,2
0.108,0.389344,E,0.75,31,47,0,4
0.108,0.389344,E,1,31,47,0,5
0.108,0.415292,E,0,31,48,0,1
0.108,0.415292,E,0.5,31,48,0,3
0.108,0.415292,E,1,31,48,0,5
0.108,0.442368,E,0,31,49,0,1
0.108,0.442368,E,0.25,31,49,0,2
0.108,0.442368,E,0.5,31,49,0,3
0.108,0.442368,E,0.75,31,49,0,4
0.108,0.442368,E,1,31,49,0,5
0.131072,0.070304,E,1,33,27,0,5
0.131072,0.078732,E,0.75,33,28,0,4
0.131072,0.078732,E,1,33,28,0,5
0.131072,0.097556,E,0.75,33,30,0,4
0.131072,0.097556,E,1,33,30,0,5
0.131072,0.108,E,0.5,33,31,0,3
0.131072,0.108,E,0.75,33,31,0,4
0.131072,0.108,E,1,33,31,0,5
0.131072,0.131072,E,0.5,33,33,0,3
0.131072,0.131072,E,0.75,33,33,0,4
0.131072,0.131072,E,1,33,33,0,5
0.131072,0.143748,E,0.5,33,34,0,3
0.131072,0.143748,E,0.75,33,34,0,4
0.131072,0.143748,E,1,33,34,0,5
0.131072,0.157216,E,0.25,33,35,0,2
0.131072,0.157216,E,0.5,33,35,0,3
0.131072,0.157216,E,0.75,33,35,0,4
0.131072,0.157216,E,1,33,35,0,5
0.131072,0.1715,E,0.25,33,36,0,2
0.131072,0.1715,E,0.5,33,36,0,3
0.131072,0.1715,E,0.75,33,36,0,4
0.131072,0.1715,E,1,33,36,0,5
0.131072,0.202612,E,0.25,33,38,0,2
0.131072,0.202612,E,0.5,33,38,0,3
0.131072,0.202612,E,0.75,33,38,0,4
0.131072,0.202612,E,1,33,38,0,5
0.131072,0.219488,E,0.25,33,39,0,2
0.131072,0.219488,E,0.5,33,39,0,3
0.131072,0.219488,E,0.75,33,39,0,4
0.131072,0.219488,E,1,33,39,0,5
0.131072,0.237276,E,0.25,33,40,0,2
0.131072,0.237276,E,0.5,33,40,0,3
0.131072,0.237276,E,0.75,33,40,0,4
0.131072,0.237276,E,1,33,40,0,5
0.131072,0.256,E,0.25,33,41,0,2
0.131072,0.256,E,0.5,33,41,0,3
0.131072,0.256,E,0.75,33,41,0,4
0.131072,0.256,E,1,33,41,0,5
0.131072,0.275684,E,0.5,33,42,0,3
0.131072,0.275684,E,0.75,33,42,0,4
0.131072,0.275684,E,1,33,42,0,5
0.131072,0.296352,E,0,33,43,0,1
0.131072,0.296352,E,0.25,33,43,0,2
0.131072,0.296352,E,0.5,33,43,0,3
0.131072,0.296352,E,0.75,33,43,0,4
0.131072,0.296352,E,1,33,43,0,5
0.131072,0.318028,E,0.25,33,44,0,2
0.131072,0.318028,E,0.5,33,44,0,3
0.131072,0.318028,E,0.75,33,44,0,4
0.131072,0.318028,E,1,33,44,0,5
0.131072,0.3645,E,0,33,46,0,1
0.131072,0.3645,E,0.25,33,46,0,2
0.131072,0.3645,E,0.5,33,46,0,3
0.131072,0.3645,E,0.75,33,46,0,4
0.131072,0.3645,E,1,33,46,0,5
0.131072,0.389344,E,0,33,47,0,1
